institution_id,class_id,item_id,item_type,chapter,page,dcl_pre_exercise_code,dcl_sample_code,dcl_solution,dcl_sct,dcl_hint,lrn_activity_reference,lrn_question_reference,lrn_question_position,lrn_type,lrn_template_name,chapter_number,section_number,review_flag
364da48a-e0b2-4507-bc31-e7761fe16e95,822d72d9-0c18-47a0-99fc-7223b4fd22f5,Ch6_Demonstrating_3,learnosity,Chapter 6 - Quantifying Error,6.8 Modeling Error with the Normal Distribution,NA,NA,NA,NA,NA,NA,ddcb1c87-c114-46e3-8e7c-3ba978de6cdd,1,mcq,Multiple choice – block layout,6,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_11.8,learnosity,Chapter 1 - Welcome to Statistics: A Modeling Approach,1.4 Introduction to R Functions,NA,NA,NA,NA,NA,NA,fd22b417-9217-48a5-9310-0fc997ddf76b,1,choicematrix,Choice matrix – standard,1,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_11.8,learnosity,Chapter 1 - Welcome to Statistics: A Modeling Approach,1.7 Chapter 1 Review Questions,NA,NA,NA,NA,NA,NA,4b8fa360-6b4e-43b6-9ce5-77ff97ced703,1,choicematrix,Choice matrix – standard,1,7,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_11.8,learnosity,Chapter 2 - Understanding Data,2.4 Measurement,NA,NA,NA,NA,NA,NA,e53f3ec4-c02c-493c-a411-60805981a611,1,choicematrix,Choice matrix – standard,2,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_11.8,learnosity,Chapter 2 - Understanding Data,2.8 Manipulating Data,NA,NA,NA,NA,NA,NA,3f65cfde-94b7-4e02-916f-957e324541c1,1,choicematrix,Choice matrix – standard,2,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_11.8,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,cc66634b-ac27-49f4-bb62-7b83e2a096b5,1,choicematrix,Choice matrix – standard,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_3.4,learnosity,Chapter 3 - Examining Distributions,3.4 The Data Generating Process,NA,NA,NA,NA,NA,NA,99b7bf2e-dc29-4fb3-85fb-43d4f680bcc0,1,choicematrix,Choice matrix – standard,3,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_3.8,learnosity,Chapter 3 - Examining Distributions,3.8 Boxplots and the Five-Number Summary,NA,NA,NA,NA,NA,NA,76657c72-b27c-44f8-b257-1631a92ff2b8,1,choicematrix,Choice matrix – standard,3,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_3.11,learnosity,Chapter 3 - Examining Distributions,3.11 Chapter 3 Review Questions 2,NA,NA,NA,NA,NA,NA,a801be2a-09b5-4bdf-8975-b64eb106a469,1,choicematrix,Choice matrix – standard,3,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_4.5,learnosity,Chapter 4 - Explaining Variation,4.5 Even More Ways: Putting these Plots Together,NA,NA,NA,NA,NA,NA,ae458af9-8c85-4789-96a5-59d5f4c1945b,1,choicematrix,Choice matrix – standard,4,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_4.10,learnosity,Chapter 4 - Explaining Variation,4.10 Quantitative Explanatory Variables,NA,NA,NA,NA,NA,NA,28cb5c93-6e33-4ad5-8a4d-f255cb8b53ea,1,choicematrix,Choice matrix – standard,4,10,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_4.16,learnosity,Chapter 4 - Explaining Variation,4.16 Chapter 4 Review Questions 2,NA,NA,NA,NA,NA,NA,85e1b32b-05d1-487d-87ed-e9555e92e144,1,choicematrix,Choice matrix – standard,4,16,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_5.4,learnosity,Chapter 5 - A Simple Model,5.4 Exploring the Mean,NA,NA,NA,NA,NA,NA,afba284e-6354-4345-b1ef-767ba66a8f64,1,choicematrix,Choice matrix – standard,5,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_5.9,learnosity,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,NA,NA,NA,NA,NA,NA,24e1e7d5-cf14-4b4e-8539-a979dfbb11f1,1,choicematrix,Choice matrix – standard,5,9,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_5.12,learnosity,Chapter 5 - A Simple Model,5.12 Chapter 5 Review Questions 2,NA,NA,NA,NA,NA,NA,ded312d4-c9ce-4cf3-a916-b25de16bea3c,1,choicematrix,Choice matrix – standard,5,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_6.5,learnosity,Chapter 6 - Quantifying Error,6.5 Z-Scores,NA,NA,NA,NA,NA,NA,dd16ad99-9800-4a89-88a9-67f270f62ca5,1,choicematrix,Choice matrix – standard,6,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_6.10,learnosity,Chapter 6 - Quantifying Error,6.10 Getting Familiar with the Normal Distribution,NA,NA,NA,NA,NA,NA,a8581e8b-6fe1-4d2b-8d58-d07882ab23c3,1,choicematrix,Choice matrix – standard,6,10,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_6.14,learnosity,Chapter 6 - Quantifying Error,6.14 Chapter 6 Review Questions 2,NA,NA,NA,NA,NA,NA,520acbb8-9822-4afa-a463-95d7d01daf9d,1,choicematrix,Choice matrix – standard,6,14,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_7.4,learnosity,Chapter 7 - Adding an Explanatory Variable to the Model,7.4 How the Model Makes Predictions,NA,NA,NA,NA,NA,NA,1481ed1a-338f-4b8f-b8da-fc5333e95698,1,choicematrix,Choice matrix – standard,7,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_7.8,learnosity,Chapter 7 - Adding an Explanatory Variable to the Model,7.8 Using SS Error to Compare Group to Empty Model,NA,NA,NA,NA,NA,NA,9b503589-ea67-4447-b45f-409c2e9fd6bf,1,choicematrix,Choice matrix – standard,7,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_7.11,learnosity,Chapter 7 - Adding an Explanatory Variable to the Model,7.11 Chapter 7 Review Questions,NA,NA,NA,NA,NA,NA,a6585945-0e00-4adb-afb2-7bf35b9e7b0e,1,choicematrix,Choice matrix – standard,7,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_8.5,learnosity,Chapter 8 - Digging Deeper into Group Models,8.5 Modeling the DGP,NA,NA,NA,NA,NA,NA,35ea9428-6097-4942-82d2-0934112d603f,1,choicematrix,Choice matrix – standard,8,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_8.8,learnosity,Chapter 8 - Digging Deeper into Group Models,8.8 Chapter 8 Review Questions,NA,NA,NA,NA,NA,NA,75c0acd6-b9da-4e2b-9552-9d0dd5c9cba5,1,choicematrix,Choice matrix – standard,8,8,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_9.4,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.4 Comparing Regression Models to Group Models,NA,NA,NA,NA,NA,NA,731f38ae-2c04-48fb-9781-971dce5fc10d,1,choicematrix,Choice matrix – standard,9,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_9.8,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,08e084d3-d1d9-40de-98f0-8f4087cdbff4,1,choicematrix,Choice matrix – standard,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_9.13,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.13 Chapter 9 Review Questions 2,NA,NA,NA,NA,NA,NA,50bd9063-4bc5-4871-a78e-4176f70a7ce8,1,choicematrix,Choice matrix – standard,9,13,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_10.4,learnosity,Chapter 10 - The Logic of Inference,10.4 The p-Value,NA,NA,NA,NA,NA,NA,e731da24-cfc8-478c-8033-68bc3092c5ff,1,choicematrix,Choice matrix – standard,10,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_10.7,learnosity,Chapter 10 - The Logic of Inference,10.7 Hypothesis Testing for Regression Models,NA,NA,NA,NA,NA,NA,65e8e833-02d8-4352-a059-95a26f4590c4,1,choicematrix,Choice matrix – standard,10,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_11.5,learnosity,Chapter 11 - Model Comparison with F,11.5 Using F to Test a Regression Model,NA,NA,NA,NA,NA,NA,9a37008e-9e8d-4e28-b663-5d38afadaa6b,1,choicematrix,Choice matrix – standard,11,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Callie_stress_11.8,learnosity,Chapter 11 - Model Comparison with F,11.8 Pairwise Comparisons,NA,NA,NA,NA,NA,NA,1f0e84a4-d0c8-46ea-ae03-ccacf96f1e96,1,choicematrix,Choice matrix – standard,11,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,Pulse_d1,learnosity,Chapter 13 - Introduction to Multivariate Models,13.1 Models with Two Explanatory Variables,NA,NA,NA,NA,NA,NA,35059832-d884-4646-bec3-f0c5f5132219,1,choicematrix,Choice matrix – standard,13,1,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_ModelTwo_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.1 Models with Two Explanatory Variables,NA,NA,NA,NA,NA,NA,a37e2e9e-ce20-4754-a575-a2d5f2aca85b,1,mcq,Multiple choice – block layout,13,1,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Visualizing_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.2 Visualizing Price = Home Size + Neighborhood,NA,NA,NA,NA,NA,NA,ff4ca888-ac8a-4336-9dbb-109995712f39,1,mcq,Multiple choice – block layout,13,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Specifying_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.3 Specifying and Fitting a Multivariate Model,NA,NA,NA,NA,NA,NA,f65d04bb-1ff5-4bd2-ba8a-f8f0dd3fdcec,1,mcq,Multiple choice – block layout,13,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Specifying_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.3 Specifying and Fitting a Multivariate Model,NA,NA,NA,NA,NA,NA,59dc2c93-9db2-4cc8-a3a1-63ec2dabc9fa,1,mcq,Multiple choice – block layout,13,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Specifying_03,learnosity,Chapter 13 - Introduction to Multivariate Models,13.3 Specifying and Fitting a Multivariate Model,NA,NA,NA,NA,NA,NA,f9927e21-7e38-4dc2-b1dd-653f2b05bce9,1,mcq,Multiple choice – block layout,13,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Specifying_04,learnosity,Chapter 13 - Introduction to Multivariate Models,13.3 Specifying and Fitting a Multivariate Model,NA,NA,NA,NA,NA,NA,106f6357-558b-48b6-82a0-ad81d037a92b,1,plaintext,Essay with plain text,13,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Specifying_05,learnosity,Chapter 13 - Introduction to Multivariate Models,13.3 Specifying and Fitting a Multivariate Model,NA,NA,NA,NA,NA,NA,4ff5aaa3-c7a4-4353-85bd-e610c8968441,1,association,Match list,13,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Interpreting_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.4 Interpreting the Parameter Estimates for a Multivariate Model,NA,NA,NA,NA,NA,NA,1b4bdc26-1dc4-40b6-b77c-17f65a6b29d8,1,mcq,Multiple choice – block layout,13,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Interpreting_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.4 Interpreting the Parameter Estimates for a Multivariate Model,NA,NA,NA,NA,NA,NA,27501ee3-4a05-4ff9-ba38-6bb4f2f001c5,3,mcq,Multiple choice – block layout,13,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Interpreting_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.4 Interpreting the Parameter Estimates for a Multivariate Model,NA,NA,NA,NA,NA,NA,d93c7a0d-2c27-4e5c-9f80-1906224e966b,2,mcq,Multiple choice – block layout,13,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Interpreting_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.4 Interpreting the Parameter Estimates for a Multivariate Model,NA,NA,NA,NA,NA,NA,dd0e13b9-3b30-4ce0-a4ae-ce15b9b42213,2,mcq,Multiple choice – block layout,13,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Interpreting_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.4 Interpreting the Parameter Estimates for a Multivariate Model,NA,NA,NA,NA,NA,NA,e1ea22c1-0afc-4c9c-a35d-f6d76e9c579a,1,mcq,Multiple choice – block layout,13,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Interpreting_03,learnosity,Chapter 13 - Introduction to Multivariate Models,13.4 Interpreting the Parameter Estimates for a Multivariate Model,NA,NA,NA,NA,NA,NA,30fedddd-4159-4bb0-9790-5f225cd79bec,1,plaintext,Essay with plain text,13,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Interpreting_04,learnosity,Chapter 13 - Introduction to Multivariate Models,13.4 Interpreting the Parameter Estimates for a Multivariate Model,NA,NA,NA,NA,NA,NA,9f13974a-50f8-4ee8-93bd-50b5b70701ff,1,mcq,Multiple choice – block layout,13,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Interpreting_05,learnosity,Chapter 13 - Introduction to Multivariate Models,13.4 Interpreting the Parameter Estimates for a Multivariate Model,NA,NA,NA,NA,NA,NA,a234719a-4932-4c67-b675-4ac6ad314c60,1,mcq,Multiple choice – block layout,13,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Predictions_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.5 Predictions from the Multivariate Model,NA,NA,NA,NA,NA,NA,92f6cda1-850e-49e8-8c72-88a380c42290,1,mcq,Multiple choice – block layout,13,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Predictions_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.5 Predictions from the Multivariate Model,NA,NA,NA,NA,NA,NA,171dffdf-e64d-43d7-ba50-dfc1b3cd091d,3,mcq,Multiple choice – block layout,13,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Predictions_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.5 Predictions from the Multivariate Model,NA,NA,NA,NA,NA,NA,59acb3e0-e02e-43b3-b7db-041b26403c35,1,mcq,Multiple choice – block layout,13,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Predictions_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.5 Predictions from the Multivariate Model,NA,NA,NA,NA,NA,NA,c8bf3be0-5717-4d54-bfe3-865f683860b0,2,mcq,Multiple choice – block layout,13,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Residuals_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model,NA,NA,NA,NA,NA,NA,2ae9968b-777d-41a6-85a6-4ba7541c5249,1,mcq,Multiple choice – block layout,13,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Residuals_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model,NA,NA,NA,NA,NA,NA,75a72bbc-4718-4f9e-9b9a-b48f2e9ca6ed,2,mcq,Multiple choice – block layout,13,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Residuals_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model,NA,NA,NA,NA,NA,NA,04a80385-a6f5-40bf-8d89-fd088f9e10c6,2,mcq,Multiple choice – block layout,13,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Residuals_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model,NA,NA,NA,NA,NA,NA,04d419db-2d05-4f0a-b247-1be64003f501,1,mcq,Multiple choice – block layout,13,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_ANOVA_01,learnosity,Chapter 13 - Introduction to Multivariate Models,13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model,NA,NA,NA,NA,NA,NA,da2be394-8f93-4d1a-ad85-d2f2fbed037d,1,mcq,Multiple choice – block layout,13,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_ANOVA_02,learnosity,Chapter 13 - Introduction to Multivariate Models,13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model,NA,NA,NA,NA,NA,NA,dab19dd0-2616-4d2c-b4f9-cf61d8e0a420,1,mcq,Multiple choice – block layout,13,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_ANOVA_03,learnosity,Chapter 13 - Introduction to Multivariate Models,13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model,NA,NA,NA,NA,NA,NA,7d65d12e-161c-4786-b427-c2ac2a2f1cf8,1,mcq,Multiple choice – block layout,13,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_ANOVA_03,learnosity,Chapter 13 - Introduction to Multivariate Models,13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model,NA,NA,NA,NA,NA,NA,c3da9086-13ab-48fb-9454-97f91b9d31b3,2,mcq,Multiple choice – block layout,13,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_01,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,ad72c7a0-c281-4ecf-aabb-9fd83c4be62b,1,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_02,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,a042fcec-44a1-4404-a3bf-ae47522f53eb,2,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_02,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,e8d766a6-6713-48e1-80ec-8b40bc63254d,1,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_03,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,0aa722d5-80ba-468a-8008-ccc15abbbad5,2,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_03,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,b4ab4860-49ed-4e2c-bc31-c43ab2eb64ea,3,plaintext,Essay with plain text,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_03,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,b531e692-c6b8-40f5-b84b-8b6524b372d5,1,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_04,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,7fd61c1d-6d3c-4039-9934-87ee75b61077,3,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_04,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,93ee1e2a-b973-400a-a1a3-31491d0c78be,2,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_04,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,f13af968-63ea-45bd-aa5c-f5bd8502f44d,1,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_05,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,b569ea23-ed49-448c-bbe7-64068f848cd9,2,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_05,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,e2ccfc1a-a882-4cf4-bcb7-82b81c1ffd6a,1,mcq,Multiple choice – block layout,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_06,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,019fdb96-8cd7-4b56-9a86-9300b328c3b6,1,shorttext,Short text,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_06,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,7dc6fe84-2bc2-447c-9c8c-8c00834c84c7,2,shorttext,Short text,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_06,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,e8cc98da-0ea8-4a49-aa5b-87310ddb31ac,3,shorttext,Short text,13,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,D1_Venn_07,learnosity,Chapter 13 - Introduction to Multivariate Models,"13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",NA,NA,NA,NA,NA,NA,c4e9e85a-fe1d-4f4d-82b9-0d60178a097d,1,plaintext,Essay with plain text,13,7,FALSE
