book,release,chapter,page,chapter_number,section_number,institution_id,class_id,student_id,media_id,dt_started,dt_last_event,access_count,proportion_video,proportion_time,review_flag
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,98119d92-8cc6-416a-972c-630351726223,7b7a965e-de91-4b5c-b202-13708736c164,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,98119d92-8cc6-416a-972c-630351726223,7b7a965e-de91-4b5c-b202-13708736c164,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,16ce31ff-ab83-4080-a785-67b2bf8ae86d,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,16ce31ff-ab83-4080-a785-67b2bf8ae86d,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,16ce31ff-ab83-4080-a785-67b2bf8ae86d,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,16ce31ff-ab83-4080-a785-67b2bf8ae86d,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,16ce31ff-ab83-4080-a785-67b2bf8ae86d,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,b1eb6772-de59-4d15-a2b6-520b1f010f82,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,b1eb6772-de59-4d15-a2b6-520b1f010f82,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,b1eb6772-de59-4d15-a2b6-520b1f010f82,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,b1eb6772-de59-4d15-a2b6-520b1f010f82,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,b1eb6772-de59-4d15-a2b6-520b1f010f82,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,d9672c2c-ada0-460d-8fe6-67e07e948607,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,b1421b49-4026-4c61-9786-d4ef110c8db3,d9672c2c-ada0-460d-8fe6-67e07e948607,379319375,2023-02-27T19:30:08Z,2023-02-27T19:32:17Z,1,0.999832292271373,0.999832292271373,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,99dc401b-87b4-4bca-a87d-9f9049672d0e,379060892,2023-03-08T23:01:00Z,2023-03-08T23:01:04Z,1,0.0114822734887436,0.0114822734887436,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,99dc401b-87b4-4bca-a87d-9f9049672d0e,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,99dc401b-87b4-4bca-a87d-9f9049672d0e,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,99dc401b-87b4-4bca-a87d-9f9049672d0e,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,99dc401b-87b4-4bca-a87d-9f9049672d0e,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,af8dd73a-716a-4902-bc01-88e8e00df672,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,af8dd73a-716a-4902-bc01-88e8e00df672,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,af8dd73a-716a-4902-bc01-88e8e00df672,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,af8dd73a-716a-4902-bc01-88e8e00df672,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,af8dd73a-716a-4902-bc01-88e8e00df672,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,c0ae4eda-7838-48f7-bafb-9c7a56992453,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,c0ae4eda-7838-48f7-bafb-9c7a56992453,379319375,2023-02-28T06:24:22Z,2023-02-28T06:26:46Z,1,0.999832292271373,0.999832292271373,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,c0ae4eda-7838-48f7-bafb-9c7a56992453,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,c0ae4eda-7838-48f7-bafb-9c7a56992453,379150092,2023-04-11T02:53:38Z,2023-04-11T02:59:25Z,1,0.99985434464725,0.99985434464725,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,bcae937d-c95f-436c-ac0f-d4a5e995de19,c0ae4eda-7838-48f7-bafb-9c7a56992453,379319558,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,288cb6e5-e750-4164-946d-f72bdd63ae74,379319375,2023-02-17T21:37:46Z,2023-02-17T21:39:54Z,1,0,0,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,288cb6e5-e750-4164-946d-f72bdd63ae74,379060892,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,379319375,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,379060892,2023-02-18T03:49:12Z,2023-02-19T04:58:36Z,3,0.937669688553258,1.03011640398906,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,381974697,2023-03-15T06:08:06Z,2023-03-15T06:14:45Z,1,0.474887106962811,0.474887106962811,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,379150092,2023-03-16T23:20:58Z,2023-03-16T23:26:16Z,1,0.99985434464725,0.99985434464725,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,379319558,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,379319375,2023-02-22T05:36:43Z,2023-02-22T05:36:57Z,1,0.00374060915670113,0.00374060915670113,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,379060892,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,381974697,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,379319558,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,379150092,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,5431687b-78af-4a33-82d2-177263d0812b,379060892,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,5431687b-78af-4a33-82d2-177263d0812b,379319375,2023-02-22T01:17:16Z,2023-02-22T01:19:36Z,1,0.888514098842834,0.888514098842834,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,5431687b-78af-4a33-82d2-177263d0812b,381974697,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,5431687b-78af-4a33-82d2-177263d0812b,379319558,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,5431687b-78af-4a33-82d2-177263d0812b,379150092,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,cdff841b-378d-40e7-a2da-c64c3e967d5e,379319375,2023-02-22T00:17:47Z,2023-02-22T00:20:39Z,1,0.989832292271373,0.989832292271373,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,cdff841b-378d-40e7-a2da-c64c3e967d5e,379060892,2023-02-22T00:08:16Z,2023-02-22T00:11:28Z,1,0.999777682083384,0.999777682083384,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,cdff841b-378d-40e7-a2da-c64c3e967d5e,381974697,2023-03-14T01:50:06Z,2023-03-14T02:03:05Z,1,0.712453684864874,0.712453684864874,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,cdff841b-378d-40e7-a2da-c64c3e967d5e,379150092,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,cdff841b-378d-40e7-a2da-c64c3e967d5e,379319558,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,d47ebe3f-7ca4-4a7c-8e74-ad857af4160d,379319375,2023-02-22T00:50:46Z,2023-02-22T01:03:36Z,2,0.999832292271373,1.96237651611905,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,d47ebe3f-7ca4-4a7c-8e74-ad857af4160d,379060892,2023-02-21T20:56:34Z,2023-02-21T23:33:16Z,2,0.15239973532331,0.170721096937838,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,d47ebe3f-7ca4-4a7c-8e74-ad857af4160d,381974697,2023-03-15T05:01:29Z,2023-03-15T05:06:13Z,1,0.523915941585212,0.523915941585212,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,d47ebe3f-7ca4-4a7c-8e74-ad857af4160d,379150092,NA,NA,NA,NA,NA,FALSE
High School / Advanced Statistics and Data Science I (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,ec76b77f-7635-4b9d-9975-f28bc334e336,d47ebe3f-7ca4-4a7c-8e74-ad857af4160d,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,fe8c4185-7e8d-48eb-bf0e-85562e060d5d,40ecbe87-9bed-4bb4-b78d-705c6af273f3,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,fe8c4185-7e8d-48eb-bf0e-85562e060d5d,40ecbe87-9bed-4bb4-b78d-705c6af273f3,379060892,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,736605fe-b7c4-4cba-8261-0b319f63fac0,379319375,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,736605fe-b7c4-4cba-8261-0b319f63fac0,379060892,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,736605fe-b7c4-4cba-8261-0b319f63fac0,381974697,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,736605fe-b7c4-4cba-8261-0b319f63fac0,379150092,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,736605fe-b7c4-4cba-8261-0b319f63fac0,379319558,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,c4547da8-3466-4d63-9102-fa2d42ce28dd,379319375,2023-02-22T23:18:42Z,2023-02-22T23:20:51Z,1,0.999832292271373,0.999832292271373,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,c4547da8-3466-4d63-9102-fa2d42ce28dd,379060892,2023-02-22T23:10:50Z,2023-02-22T23:11:27Z,1,0.194476470557344,0.194476470557344,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,c4547da8-3466-4d63-9102-fa2d42ce28dd,381974697,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,c4547da8-3466-4d63-9102-fa2d42ce28dd,379319558,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,c4547da8-3466-4d63-9102-fa2d42ce28dd,379150092,2023-03-14T06:22:58Z,2023-03-14T06:27:49Z,1,0.99985434464725,0.99985434464725,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,d6ac90ed-560b-4f23-9052-d7890cf43963,379319375,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,d6ac90ed-560b-4f23-9052-d7890cf43963,379060892,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,d6ac90ed-560b-4f23-9052-d7890cf43963,381974697,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,d6ac90ed-560b-4f23-9052-d7890cf43963,379150092,NA,NA,NA,NA,NA,FALSE
College / Advanced Statistics and Data Science (ABCD),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,97aebe75-a051-4bff-a2c0-1d53eb5d9498,173bd102-4560-470f-b4f1-9841e55f7f37,d6ac90ed-560b-4f23-9052-d7890cf43963,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,3631cec9-51d3-4237-906f-a142a715be51,11752721-25a2-4881-995f-cd319c9451c7,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,3631cec9-51d3-4237-906f-a142a715be51,11752721-25a2-4881-995f-cd319c9451c7,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,97aebe75-a051-4bff-a2c0-1d53eb5d9498,3631cec9-51d3-4237-906f-a142a715be51,11752721-25a2-4881-995f-cd319c9451c7,381974697,2023-02-26T08:05:09Z,2023-02-26T08:15:38Z,1,0.999920680362206,0.999920680362206,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,97aebe75-a051-4bff-a2c0-1d53eb5d9498,3631cec9-51d3-4237-906f-a142a715be51,11752721-25a2-4881-995f-cd319c9451c7,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,97aebe75-a051-4bff-a2c0-1d53eb5d9498,3631cec9-51d3-4237-906f-a142a715be51,11752721-25a2-4881-995f-cd319c9451c7,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,97aebe75-a051-4bff-a2c0-1d53eb5d9498,3631cec9-51d3-4237-906f-a142a715be51,b5018344-94aa-47c1-931e-0bbe779d10c8,379060892,NA,NA,NA,NA,NA,FALSE
