book,release,institution_id,class_id,student_id,chapter_number,construct,response
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,4,Cost,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,5,Cost,3
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,6,Cost,3
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,7,Cost,3
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,8,Cost,3
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,9,Cost,2
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,10,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,11,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,12,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,2,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,3,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,4,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,5,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,6,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,7,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,8,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,9,Expectancy,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,10,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,11,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,12,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,2,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,3,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,4,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,5,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,6,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,7,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,8,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,9,Intrinsic Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,10,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,11,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,12,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,2,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,3,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,4,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,5,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,6,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,7,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,8,Utility Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,9,Utility Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,13,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,13,Utility Value,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,13,Expectancy,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,9fad0c9e-9d3d-4eed-ada6-3959bd6d712c,fd2a1c41-0bc1-47c6-8ab3-d238a9a648ef,13,Intrinsic Value,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,10,Cost,3
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,11,Cost,1
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,12,Cost,2
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,2,Cost,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,3,Cost,1
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,4,Cost,2
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,5,Cost,3
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,6,Cost,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,7,Cost,2
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,8,Cost,1
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,9,Cost,2
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,10,Expectancy,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,11,Expectancy,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,12,Expectancy,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,2,Expectancy,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,3,Expectancy,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,4,Expectancy,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,5,Expectancy,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,6,Expectancy,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,7,Expectancy,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,8,Expectancy,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,9,Expectancy,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,10,Intrinsic Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,11,Intrinsic Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,12,Intrinsic Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,2,Intrinsic Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,3,Intrinsic Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,4,Intrinsic Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,5,Intrinsic Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,6,Intrinsic Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,7,Intrinsic Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,8,Intrinsic Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,9,Intrinsic Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,10,Utility Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,11,Utility Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,12,Utility Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,2,Utility Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,3,Utility Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,4,Utility Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,5,Utility Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,6,Utility Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,7,Utility Value,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,8,Utility Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,9,Utility Value,6
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,13,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,13,Utility Value,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,13,Expectancy,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,13,Intrinsic Value,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,10,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,11,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,12,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,2,Cost,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,3,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,4,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,5,Cost,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,6,Cost,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,7,Cost,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,8,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,9,Cost,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,10,Expectancy,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,11,Expectancy,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,12,Expectancy,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,2,Expectancy,5
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,3,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,4,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,5,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,6,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,7,Expectancy,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,8,Expectancy,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,9,Expectancy,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,10,Intrinsic Value,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,11,Intrinsic Value,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,12,Intrinsic Value,NA
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,2,Intrinsic Value,4
College / Statistics and Data Science (ABC),v5.0,97aebe75-a051-4bff-a2c0-1d53eb5d9498,c7008a64-b43c-4eb4-bebf-07b08b9894ad,41298b0f-7dd7-454f-b70d-0158babac7c1,3,Intrinsic Value,4
